Date,Country,Virus ,Cuml.Confirmed,Cuml.Deaths,Cuml.Recovered,Province.State
5/19/03,Thailand,SARS,8,2,5,Not Recorded
5/19/03,UK,SARS,4,0,4,Not Recorded
5/19/03,US,SARS,67,0,34,Not Recorded
5/19/03,Vietnam,SARS,63,5,58,Not Recorded
5/20/03,Brazil,SARS,2,0,2,Not Recorded
5/20/03,Canada,SARS,140,23,106,Not Recorded
5/20/03,China,SARS,5248,294,2254,Not Recorded
5/20/03,Hong Kong,SARS,1718,253,1229,Not Recorded
5/20/03,Macau,SARS,1,0,0,Not Recorded
5/20/03,Taiwan,SARS,383,52,63,Not Recorded
5/20/03,Colombia,SARS,1,0,1,Not Recorded
5/20/03,Finland,SARS,1,0,0,Not Recorded
5/20/03,France,SARS,7,0,6,Not Recorded
5/20/03,Germany,SARS,9,0,9,Not Recorded
5/20/03,India,SARS,3,0,3,Not Recorded
5/20/03,Indonesia,SARS,2,0,2,Not Recorded
5/20/03,Italy,SARS,9,0,9,Not Recorded
5/20/03,Kuwait,SARS,1,0,1,Not Recorded
5/20/03,Malaysia,SARS,7,2,5,Not Recorded
5/20/03,Mongolia,SARS,9,0,8,Not Recorded
5/20/03,New Zealand,SARS,1,0,1,Not Recorded
5/20/03,Philippines,SARS,12,2,8,Not Recorded
5/20/03,Ireland,SARS,1,0,1,Not Recorded
5/20/03,South Korea,SARS,3,0,2,Not Recorded
5/20/03,Romania,SARS,1,0,1,Not Recorded
5/20/03,Singapore,SARS,206,28,161,Not Recorded
5/20/03,South Africa,SARS,1,1,0,Not Recorded
5/20/03,Spain,SARS,1,0,1,Not Recorded
5/20/03,Sweden,SARS,3,0,3,Not Recorded
5/20/03,Switzerland,SARS,1,0,1,Not Recorded
5/20/03,Thailand,SARS,8,2,5,Not Recorded
5/20/03,UK,SARS,4,0,4,Not Recorded
5/20/03,US,SARS,67,0,34,Not Recorded
5/20/03,Vietnam,SARS,63,5,58,Not Recorded
5/21/03,Brazil,SARS,2,0,2,Not Recorded
5/21/03,Canada,SARS,140,23,108,Not Recorded
5/21/03,China,SARS,5249,296,2335,Not Recorded
5/21/03,Hong Kong,SARS,1719,255,1237,Not Recorded
5/21/03,Macau,SARS,1,0,0,Not Recorded
5/21/03,Taiwan,SARS,418,52,71,Not Recorded
5/21/03,Colombia,SARS,1,0,1,Not Recorded
5/21/03,Finland,SARS,1,0,1,Not Recorded
5/21/03,France,SARS,7,0,6,Not Recorded
5/21/03,Germany,SARS,9,0,9,Not Recorded
5/21/03,India,SARS,3,0,3,Not Recorded
5/21/03,Indonesia,SARS,2,0,2,Not Recorded
5/21/03,Italy,SARS,9,0,9,Not Recorded
5/21/03,Kuwait,SARS,1,0,1,Not Recorded
5/21/03,Malaysia,SARS,8,2,5,Not Recorded
5/21/03,Mongolia,SARS,9,0,8,Not Recorded
5/21/03,New Zealand,SARS,1,0,1,Not Recorded
5/21/03,Philippines,SARS,12,2,10,Not Recorded
5/21/03,Ireland,SARS,1,0,1,Not Recorded
5/21/03,South Korea,SARS,3,0,2,Not Recorded
5/21/03,Romania,SARS,1,0,1,Not Recorded
5/21/03,Singapore,SARS,206,28,161,Not Recorded
5/21/03,South Africa,SARS,1,1,0,Not Recorded
5/21/03,Spain,SARS,1,0,1,Not Recorded
5/21/03,Sweden,SARS,3,0,3,Not Recorded
5/21/03,Switzerland,SARS,1,0,1,Not Recorded
5/21/03,Thailand,SARS,8,2,5,Not Recorded
5/21/03,UK,SARS,4,0,4,Not Recorded
5/21/03,US,SARS,66,0,33,Not Recorded
5/21/03,Vietnam,SARS,63,5,58,Not Recorded
5/22/03,Australia,SARS,6,0,6,Not Recorded
5/22/03,Brazil,SARS,2,0,2,Not Recorded
5/22/03,Canada,SARS,140,23,109,Not Recorded
5/22/03,China,SARS,5271,300,2445,Not Recorded
5/22/03,Hong Kong,SARS,1722,258,1247,Not Recorded
5/22/03,Macau,SARS,2,0,0,Not Recorded
5/22/03,Taiwan,SARS,483,60,74,Not Recorded
5/22/03,Colombia,SARS,1,0,1,Not Recorded
5/22/03,Finland,SARS,1,0,1,Not Recorded
5/22/03,France,SARS,7,0,6,Not Recorded
5/22/03,Germany,SARS,9,0,9,Not Recorded
5/22/03,India,SARS,3,0,3,Not Recorded
5/22/03,Indonesia,SARS,2,0,2,Not Recorded
5/22/03,Italy,SARS,9,0,9,Not Recorded
5/22/03,Kuwait,SARS,1,0,1,Not Recorded
5/22/03,Malaysia,SARS,8,2,5,Not Recorded
5/22/03,Mongolia,SARS,9,0,8,Not Recorded
5/22/03,New Zealand,SARS,1,0,1,Not Recorded
5/22/03,Philippines,SARS,12,2,10,Not Recorded
5/22/03,Ireland,SARS,1,0,1,Not Recorded
5/22/03,South Korea,SARS,3,0,2,Not Recorded
5/22/03,Romania,SARS,1,0,1,Not Recorded
5/22/03,Singapore,SARS,206,29,162,Not Recorded
5/22/03,South Africa,SARS,1,1,0,Not Recorded
5/22/03,Spain,SARS,1,0,1,Not Recorded
5/22/03,Sweden,SARS,3,0,3,Not Recorded
5/22/03,Switzerland,SARS,1,0,1,Not Recorded
5/22/03,Thailand,SARS,8,2,5,Not Recorded
5/22/03,UK,SARS,4,0,4,Not Recorded
5/22/03,US,SARS,65,0,33,Not Recorded
5/22/03,Vietnam,SARS,63,5,58,Not Recorded
5/23/03,Brazil,SARS,2,0,2,Not Recorded
5/23/03,Canada,SARS,140,23,109,Not Recorded
5/23/03,China,SARS,5285,303,2544,Not Recorded
5/23/03,Hong Kong,SARS,1724,260,1255,Not Recorded
5/23/03,Macau,SARS,2,0,0,Not Recorded
5/23/03,Taiwan,SARS,538,60,82,Not Recorded
5/23/03,Colombia,SARS,1,0,1,Not Recorded
5/23/03,Finland,SARS,1,0,1,Not Recorded
5/23/03,France,SARS,7,0,6,Not Recorded
5/23/03,Germany,SARS,9,0,9,Not Recorded
5/23/03,India,SARS,3,0,3,Not Recorded
5/23/03,Indonesia,SARS,2,0,2,Not Recorded
5/23/03,Italy,SARS,9,0,9,Not Recorded
5/23/03,Kuwait,SARS,1,0,1,Not Recorded
5/23/03,Malaysia,SARS,8,2,5,Not Recorded
5/23/03,Mongolia,SARS,9,0,8,Not Recorded
5/23/03,New Zealand,SARS,1,0,1,Not Recorded
5/23/03,Philippines,SARS,12,2,10,Not Recorded
5/23/03,Ireland,SARS,1,0,1,Not Recorded
5/23/03,South Korea,SARS,3,0,2,Not Recorded
5/23/03,Romania,SARS,1,0,1,Not Recorded
5/23/03,Singapore,SARS,206,31,163,Not Recorded
5/23/03,South Africa,SARS,1,1,0,Not Recorded
5/23/03,Spain,SARS,1,0,1,Not Recorded
5/23/03,Sweden,SARS,3,0,3,Not Recorded
5/23/03,Switzerland,SARS,1,0,1,Not Recorded
5/23/03,Thailand,SARS,8,2,5,Not Recorded
5/23/03,UK,SARS,4,0,4,Not Recorded
5/23/03,US,SARS,65,0,33,Not Recorded
5/23/03,Vietnam,SARS,63,5,58,Not Recorded
5/24/03,Brazil,SARS,2,0,2,Not Recorded
5/24/03,Canada,SARS,140,23,109,Not Recorded
5/24/03,China,SARS,5309,308,2675,Not Recorded
5/24/03,Hong Kong,SARS,1724,262,1266,Not Recorded
5/24/03,Macau,SARS,2,0,0,Not Recorded
5/24/03,Taiwan,SARS,538,60,82,Not Recorded
5/24/03,Colombia,SARS,1,0,1,Not Recorded
5/24/03,Finland,SARS,1,0,1,Not Recorded
5/24/03,France,SARS,7,0,6,Not Recorded
5/24/03,Germany,SARS,9,0,9,Not Recorded
5/24/03,India,SARS,3,0,3,Not Recorded
5/24/03,Indonesia,SARS,2,0,2,Not Recorded
5/24/03,Italy,SARS,9,0,9,Not Recorded
5/24/03,Kuwait,SARS,1,0,1,Not Recorded
5/24/03,Malaysia,SARS,8,2,5,Not Recorded
5/24/03,Mongolia,SARS,9,0,8,Not Recorded
5/24/03,New Zealand,SARS,1,0,1,Not Recorded
5/24/03,Philippines,SARS,12,2,10,Not Recorded
5/24/03,Ireland,SARS,1,0,1,Not Recorded
5/24/03,South Korea,SARS,3,0,2,Not Recorded
5/24/03,Romania,SARS,1,0,1,Not Recorded
5/24/03,Singapore,SARS,206,31,163,Not Recorded
5/24/03,South Africa,SARS,1,1,0,Not Recorded
5/24/03,Spain,SARS,1,0,1,Not Recorded
5/24/03,Sweden,SARS,3,0,3,Not Recorded
5/24/03,Switzerland,SARS,1,0,1,Not Recorded
5/24/03,Thailand,SARS,8,2,5,Not Recorded
5/24/03,UK,SARS,4,0,4,Not Recorded
5/24/03,US,SARS,65,0,33,Not Recorded
5/24/03,Vietnam,SARS,63,5,58,Not Recorded
5/26/03,Brazil,SARS,2,0,2,Not Recorded
5/26/03,Canada,SARS,148,26,110,Not Recorded
5/26/03,China,SARS,5316,317,2829,Not Recorded
5/26/03,Hong Kong,SARS,1726,267,1276,Not Recorded
5/26/03,Macau,SARS,2,0,0,Not Recorded
5/26/03,Taiwan,SARS,585,72,112,Not Recorded
5/26/03,Colombia,SARS,1,0,1,Not Recorded
5/26/03,Finland,SARS,1,0,1,Not Recorded
5/26/03,France,SARS,7,0,6,Not Recorded
5/26/03,Germany,SARS,9,0,9,Not Recorded
5/26/03,India,SARS,3,0,3,Not Recorded
5/26/03,Indonesia,SARS,2,0,2,Not Recorded
5/26/03,Italy,SARS,9,0,9,Not Recorded
5/26/03,Kuwait,SARS,1,0,1,Not Recorded
5/26/03,Malaysia,SARS,5,2,3,Not Recorded
5/26/03,Mongolia,SARS,9,0,8,Not Recorded
5/26/03,New Zealand,SARS,1,0,1,Not Recorded
5/26/03,Philippines,SARS,12,2,10,Not Recorded
5/26/03,Ireland,SARS,1,0,1,Not Recorded
5/26/03,South Korea,SARS,3,0,2,Not Recorded
5/26/03,Romania,SARS,1,0,1,Not Recorded
5/26/03,Singapore,SARS,206,31,163,Not Recorded
5/26/03,South Africa,SARS,1,1,0,Not Recorded
5/26/03,Spain,SARS,1,0,1,Not Recorded
5/26/03,Sweden,SARS,3,0,3,Not Recorded
5/26/03,Switzerland,SARS,1,0,1,Not Recorded
5/26/03,Thailand,SARS,8,2,6,Not Recorded
5/26/03,UK,SARS,4,0,4,Not Recorded
5/26/03,US,SARS,65,0,33,Not Recorded
5/26/03,Vietnam,SARS,63,5,58,Not Recorded
5/27/03,Brazil,SARS,2,0,2,Not Recorded
5/27/03,Canada,SARS,148,26,111,Not Recorded
5/27/03,China,SARS,5322,321,2944,Not Recorded
5/27/03,Hong Kong,SARS,1728,269,1285,Not Recorded
5/27/03,Macau,SARS,2,0,0,Not Recorded
5/27/03,Taiwan,SARS,596,76,112,Not Recorded
5/27/03,Colombia,SARS,1,0,1,Not Recorded
5/27/03,Finland,SARS,1,0,1,Not Recorded
5/27/03,France,SARS,7,0,6,Not Recorded
5/27/03,Germany,SARS,9,0,9,Not Recorded
5/27/03,India,SARS,3,0,3,Not Recorded
5/27/03,Indonesia,SARS,2,0,2,Not Recorded
5/27/03,Italy,SARS,9,0,9,Not Recorded
5/27/03,Kuwait,SARS,1,0,1,Not Recorded
5/27/03,Malaysia,SARS,5,2,3,Not Recorded
5/27/03,Mongolia,SARS,9,0,9,Not Recorded
5/27/03,New Zealand,SARS,1,0,1,Not Recorded
5/27/03,Philippines,SARS,12,2,10,Not Recorded
5/27/03,Ireland,SARS,1,0,1,Not Recorded
5/27/03,South Korea,SARS,3,0,2,Not Recorded
5/27/03,Romania,SARS,1,0,1,Not Recorded
5/27/03,Singapore,SARS,206,31,163,Not Recorded
5/27/03,South Africa,SARS,1,1,0,Not Recorded
5/27/03,Spain,SARS,1,0,1,Not Recorded
5/27/03,Sweden,SARS,3,0,3,Not Recorded
5/27/03,Switzerland,SARS,1,0,1,Not Recorded
5/27/03,Thailand,SARS,8,2,6,Not Recorded
5/27/03,UK,SARS,4,0,4,Not Recorded
5/27/03,US,SARS,65,0,32,Not Recorded
5/27/03,Vietnam,SARS,63,5,58,Not Recorded
5/28/03,Australia,SARS,6,0,6,Not Recorded
5/28/03,Brazil,SARS,2,0,2,Not Recorded
5/28/03,Canada,SARS,149,26,111,Not Recorded
5/28/03,China,SARS,5323,325,3036,Not Recorded
5/28/03,Hong Kong,SARS,1730,270,1295,Not Recorded
5/28/03,Macau,SARS,2,0,0,Not Recorded
5/28/03,Taiwan,SARS,610,81,112,Not Recorded
5/28/03,Colombia,SARS,1,0,1,Not Recorded
5/28/03,Finland,SARS,1,0,1,Not Recorded
5/28/03,France,SARS,7,0,6,Not Recorded
5/28/03,Germany,SARS,9,0,9,Not Recorded
5/28/03,India,SARS,3,0,3,Not Recorded
5/28/03,Indonesia,SARS,2,0,2,Not Recorded
5/28/03,Italy,SARS,9,0,9,Not Recorded
5/28/03,Kuwait,SARS,1,0,1,Not Recorded
5/28/03,Malaysia,SARS,5,2,3,Not Recorded
5/28/03,Mongolia,SARS,9,0,9,Not Recorded
5/28/03,New Zealand,SARS,1,0,1,Not Recorded
5/28/03,Philippines,SARS,12,2,10,Not Recorded
5/28/03,Ireland,SARS,1,0,1,Not Recorded
5/28/03,South Korea,SARS,3,0,2,Not Recorded
5/28/03,Romania,SARS,1,0,1,Not Recorded
5/28/03,Singapore,SARS,206,31,165,Not Recorded
5/28/03,South Africa,SARS,1,1,0,Not Recorded
5/28/03,Spain,SARS,1,0,1,Not Recorded
5/28/03,Sweden,SARS,3,0,3,Not Recorded
5/28/03,Switzerland,SARS,1,0,1,Not Recorded
5/28/03,Thailand,SARS,8,2,6,Not Recorded
5/28/03,UK,SARS,4,0,4,Not Recorded
5/28/03,US,SARS,66,0,32,Not Recorded
5/28/03,Vietnam,SARS,63,5,58,Not Recorded
5/29/03,Australia,SARS,6,0,6,Not Recorded
5/29/03,Brazil,SARS,2,0,2,Not Recorded
5/29/03,Canada,SARS,151,26,112,Not Recorded
5/29/03,China,SARS,5325,327,3121,Not Recorded
5/29/03,Hong Kong,SARS,1732,273,1302,Not Recorded
5/29/03,Macau,SARS,1,0,0,Not Recorded
5/29/03,Taiwan,SARS,660,81,122,Not Recorded
5/29/03,Colombia,SARS,1,0,1,Not Recorded
5/29/03,Finland,SARS,1,0,1,Not Recorded
5/29/03,France,SARS,7,0,6,Not Recorded
5/29/03,Germany,SARS,9,0,9,Not Recorded
5/29/03,India,SARS,3,0,3,Not Recorded
5/29/03,Indonesia,SARS,2,0,2,Not Recorded
5/29/03,Italy,SARS,9,0,9,Not Recorded
5/29/03,Kuwait,SARS,1,0,1,Not Recorded
5/29/03,Malaysia,SARS,5,2,3,Not Recorded
5/29/03,Mongolia,SARS,9,0,9,Not Recorded
5/29/03,New Zealand,SARS,1,0,1,Not Recorded
5/29/03,Philippines,SARS,12,2,10,Not Recorded
5/29/03,Ireland,SARS,1,0,1,Not Recorded
5/29/03,South Korea,SARS,3,0,2,Not Recorded
5/29/03,Romania,SARS,1,0,1,Not Recorded
5/29/03,Singapore,SARS,206,31,165,Not Recorded
5/29/03,South Africa,SARS,1,1,0,Not Recorded
5/29/03,Spain,SARS,1,0,1,Not Recorded
5/29/03,Sweden,SARS,3,0,3,Not Recorded
5/29/03,Switzerland,SARS,1,0,1,Not Recorded
5/29/03,Thailand,SARS,8,2,6,Not Recorded
5/29/03,UK,SARS,4,0,4,Not Recorded
5/29/03,US,SARS,66,0,32,Not Recorded
5/29/03,Vietnam,SARS,63,5,58,Not Recorded
5/30/03,Brazil,SARS,2,0,2,Not Recorded
5/30/03,Canada,SARS,159,28,112,Not Recorded
5/30/03,China,SARS,5328,328,3250,Not Recorded
5/30/03,Hong Kong,SARS,1736,274,1304,Not Recorded
5/30/03,Macau,SARS,1,0,0,Not Recorded
5/30/03,Taiwan,SARS,667,81,125,Not Recorded
5/30/03,Colombia,SARS,1,0,1,Not Recorded
5/30/03,Finland,SARS,1,0,1,Not Recorded
5/30/03,France,SARS,7,0,6,Not Recorded
5/30/03,Germany,SARS,9,0,9,Not Recorded
5/30/03,India,SARS,3,0,3,Not Recorded
5/30/03,Indonesia,SARS,2,0,2,Not Recorded
5/30/03,Italy,SARS,9,0,9,Not Recorded
5/30/03,Kuwait,SARS,1,0,1,Not Recorded
5/30/03,Malaysia,SARS,5,2,3,Not Recorded
5/30/03,Mongolia,SARS,9,0,9,Not Recorded
5/30/03,New Zealand,SARS,1,0,1,Not Recorded
5/30/03,Philippines,SARS,12,2,10,Not Recorded
5/30/03,Ireland,SARS,1,0,1,Not Recorded
5/30/03,South Korea,SARS,3,0,3,Not Recorded
5/30/03,Romania,SARS,1,0,1,Not Recorded
5/30/03,Singapore,SARS,206,31,165,Not Recorded
5/30/03,South Africa,SARS,1,1,0,Not Recorded
5/30/03,Spain,SARS,1,0,1,Not Recorded
5/30/03,Sweden,SARS,3,0,3,Not Recorded
5/30/03,Switzerland,SARS,1,0,1,Not Recorded
5/30/03,Thailand,SARS,8,2,6,Not Recorded
5/30/03,UK,SARS,4,0,4,Not Recorded
5/30/03,US,SARS,66,0,32,Not Recorded
5/30/03,Vietnam,SARS,63,5,58,Not Recorded
5/31/03,Brazil,SARS,2,0,2,Not Recorded
5/31/03,Canada,SARS,188,30,116,Not Recorded
5/31/03,China,SARS,5328,332,3371,Not Recorded
5/31/03,Hong Kong,SARS,1739,278,1310,Not Recorded
5/31/03,Macau,SARS,1,0,0,Not Recorded
5/31/03,Taiwan,SARS,676,81,129,Not Recorded
5/31/03,Colombia,SARS,1,0,1,Not Recorded
5/31/03,Finland,SARS,1,0,1,Not Recorded
5/31/03,France,SARS,7,0,6,Not Recorded
5/31/03,Germany,SARS,10,0,9,Not Recorded
5/31/03,India,SARS,3,0,3,Not Recorded
5/31/03,Indonesia,SARS,2,0,2,Not Recorded
5/31/03,Italy,SARS,9,0,9,Not Recorded
5/31/03,Kuwait,SARS,1,0,1,Not Recorded
5/31/03,Malaysia,SARS,5,2,3,Not Recorded
5/31/03,Mongolia,SARS,9,0,9,Not Recorded
5/31/03,New Zealand,SARS,1,0,1,Not Recorded
5/31/03,Philippines,SARS,12,2,10,Not Recorded
5/31/03,Ireland,SARS,1,0,1,Not Recorded
5/31/03,South Korea,SARS,3,0,3,Not Recorded
5/31/03,Romania,SARS,1,0,1,Not Recorded
5/31/03,Russia,SARS,1,0,0,Not Recorded
5/31/03,Singapore,SARS,206,31,165,Not Recorded
5/31/03,South Africa,SARS,1,1,0,Not Recorded
5/31/03,Spain,SARS,1,0,1,Not Recorded
5/31/03,Sweden,SARS,3,0,3,Not Recorded
5/31/03,Switzerland,SARS,1,0,1,Not Recorded
5/31/03,Thailand,SARS,8,2,6,Not Recorded
5/31/03,UK,SARS,4,0,4,Not Recorded
5/31/03,US,SARS,66,0,32,Not Recorded
5/31/03,Vietnam,SARS,63,5,58,Not Recorded
6/2/03,Brazil,SARS,2,0,2,Not Recorded
6/2/03,Canada,SARS,198,30,116,Not Recorded
6/2/03,China,SARS,5328,334,3495,Not Recorded
6/2/03,Hong Kong,SARS,1746,282,1319,Not Recorded
6/2/03,Macau,SARS,1,0,1,Not Recorded
6/2/03,Taiwan,SARS,684,81,134,Not Recorded
6/2/03,Colombia,SARS,1,0,1,Not Recorded
6/2/03,Finland,SARS,1,0,1,Not Recorded
6/2/03,France,SARS,7,0,6,Not Recorded
6/2/03,Germany,SARS,10,0,9,Not Recorded
6/2/03,India,SARS,3,0,3,Not Recorded
6/2/03,Indonesia,SARS,2,0,2,Not Recorded
6/2/03,Italy,SARS,9,0,9,Not Recorded
6/2/03,Kuwait,SARS,1,0,1,Not Recorded
6/2/03,Malaysia,SARS,5,2,3,Not Recorded
6/2/03,Mongolia,SARS,9,0,9,Not Recorded
6/2/03,New Zealand,SARS,1,0,1,Not Recorded
6/2/03,Philippines,SARS,12,2,10,Not Recorded
6/2/03,Ireland,SARS,1,0,1,Not Recorded
6/2/03,South Korea,SARS,3,0,3,Not Recorded
6/2/03,Romania,SARS,1,0,1,Not Recorded
6/2/03,Russia,SARS,1,0,0,Not Recorded
6/2/03,Singapore,SARS,206,31,165,Not Recorded
6/2/03,South Africa,SARS,1,1,0,Not Recorded
6/2/03,Spain,SARS,1,0,1,Not Recorded
6/2/03,Sweden,SARS,3,0,3,Not Recorded
6/2/03,Switzerland,SARS,1,0,1,Not Recorded
6/2/03,Thailand,SARS,8,2,6,Not Recorded
6/2/03,UK,SARS,4,0,4,Not Recorded
6/2/03,US,SARS,66,0,32,Not Recorded
6/2/03,Vietnam,SARS,63,5,58,Not Recorded
6/3/03,Brazil,SARS,2,0,2,Not Recorded
6/3/03,Canada,SARS,213,31,116,Not Recorded
6/3/03,China,SARS,5329,334,3558,Not Recorded
6/3/03,Hong Kong,SARS,1747,283,1326,Not Recorded
6/3/03,Macau,SARS,1,0,1,Not Recorded
6/3/03,Taiwan,SARS,679,81,136,Not Recorded
6/3/03,Colombia,SARS,1,0,1,Not Recorded
6/3/03,Finland,SARS,1,0,1,Not Recorded
6/3/03,France,SARS,7,0,6,Not Recorded
6/3/03,Germany,SARS,10,0,9,Not Recorded
6/3/03,India,SARS,3,0,3,Not Recorded
6/3/03,Indonesia,SARS,2,0,2,Not Recorded
6/3/03,Italy,SARS,9,0,9,Not Recorded
6/3/03,Kuwait,SARS,1,0,1,Not Recorded
6/3/03,Malaysia,SARS,5,2,3,Not Recorded
6/3/03,Mongolia,SARS,9,0,9,Not Recorded
6/3/03,New Zealand,SARS,1,0,1,Not Recorded
6/3/03,Philippines,SARS,12,2,10,Not Recorded
6/3/03,Ireland,SARS,1,0,1,Not Recorded
6/3/03,South Korea,SARS,3,0,3,Not Recorded
6/3/03,Romania,SARS,1,0,1,Not Recorded
6/3/03,Russia,SARS,1,0,0,Not Recorded
6/3/03,Singapore,SARS,206,31,165,Not Recorded
6/3/03,South Africa,SARS,1,1,0,Not Recorded
6/3/03,Spain,SARS,1,0,1,Not Recorded
6/3/03,Sweden,SARS,3,0,3,Not Recorded
6/3/03,Switzerland,SARS,1,0,1,Not Recorded
6/3/03,Thailand,SARS,8,2,6,Not Recorded
6/3/03,UK,SARS,4,0,4,Not Recorded
6/3/03,US,SARS,68,0,33,Not Recorded
6/3/03,Vietnam,SARS,63,5,58,Not Recorded
6/4/03,Brazil,SARS,2,0,2,Not Recorded
6/4/03,Canada,SARS,216,31,121,Not Recorded
6/4/03,China,SARS,5329,334,3674,Not Recorded
6/4/03,Hong Kong,SARS,1748,283,1339,Not Recorded
6/4/03,Macau,SARS,1,0,1,Not Recorded
6/4/03,Taiwan,SARS,678,81,272,Not Recorded
6/4/03,Colombia,SARS,1,0,1,Not Recorded
6/4/03,Finland,SARS,1,0,1,Not Recorded
6/4/03,France,SARS,7,0,6,Not Recorded
6/4/03,Germany,SARS,10,0,9,Not Recorded
6/4/03,India,SARS,3,0,3,Not Recorded
6/4/03,Indonesia,SARS,2,0,2,Not Recorded
6/4/03,Italy,SARS,9,0,9,Not Recorded
6/4/03,Kuwait,SARS,1,0,1,Not Recorded
6/4/03,Malaysia,SARS,5,2,3,Not Recorded
6/4/03,Mongolia,SARS,9,0,9,Not Recorded
6/4/03,New Zealand,SARS,1,0,1,Not Recorded
6/4/03,Philippines,SARS,12,2,10,Not Recorded
6/4/03,Ireland,SARS,1,0,1,Not Recorded
6/4/03,South Korea,SARS,3,0,3,Not Recorded
6/4/03,Romania,SARS,1,0,1,Not Recorded
6/4/03,Russia,SARS,1,0,0,Not Recorded
6/4/03,Singapore,SARS,206,31,165,Not Recorded
6/4/03,South Africa,SARS,1,1,0,Not Recorded
6/4/03,Spain,SARS,1,0,1,Not Recorded
6/4/03,Sweden,SARS,3,0,3,Not Recorded
6/4/03,Switzerland,SARS,1,0,1,Not Recorded
6/4/03,Thailand,SARS,8,2,6,Not Recorded
6/4/03,UK,SARS,4,0,4,Not Recorded
6/4/03,US,SARS,69,0,34,Not Recorded
6/4/03,Vietnam,SARS,63,5,58,Not Recorded
6/5/03,Brazil,SARS,2,0,2,Not Recorded
6/5/03,Canada,SARS,218,31,120,Not Recorded
6/5/03,China,SARS,5329,336,3770,Not Recorded
6/5/03,Hong Kong,SARS,1748,284,1343,Not Recorded
6/5/03,Macau,SARS,1,0,1,Not Recorded
6/5/03,Taiwan,SARS,677,81,257,Not Recorded
6/5/03,Colombia,SARS,1,0,1,Not Recorded
6/5/03,Finland,SARS,1,0,1,Not Recorded
6/5/03,France,SARS,7,0,6,Not Recorded
6/5/03,Germany,SARS,10,0,9,Not Recorded
6/5/03,India,SARS,3,0,3,Not Recorded
6/5/03,Indonesia,SARS,2,0,2,Not Recorded
6/5/03,Italy,SARS,9,0,9,Not Recorded
6/5/03,Kuwait,SARS,1,0,1,Not Recorded
6/5/03,Malaysia,SARS,5,2,3,Not Recorded
6/5/03,Mongolia,SARS,9,0,9,Not Recorded
6/5/03,New Zealand,SARS,1,0,1,Not Recorded
6/5/03,Philippines,SARS,12,2,10,Not Recorded
6/5/03,Ireland,SARS,1,0,1,Not Recorded
6/5/03,South Korea,SARS,3,0,3,Not Recorded
6/5/03,Romania,SARS,1,0,1,Not Recorded
6/5/03,Russia,SARS,1,0,0,Not Recorded
6/5/03,Singapore,SARS,206,31,165,Not Recorded
6/5/03,South Africa,SARS,1,1,0,Not Recorded
6/5/03,Spain,SARS,1,0,1,Not Recorded
6/5/03,Sweden,SARS,3,0,3,Not Recorded
6/5/03,Switzerland,SARS,1,0,1,Not Recorded
6/5/03,Thailand,SARS,8,2,6,Not Recorded
6/5/03,UK,SARS,4,0,4,Not Recorded
6/5/03,US,SARS,69,0,34,Not Recorded
6/5/03,Vietnam,SARS,63,5,58,Not Recorded
6/6/03,Brazil,SARS,2,0,2,Not Recorded
6/6/03,Canada,SARS,219,31,120,Not Recorded
6/6/03,China,SARS,5329,338,3869,Not Recorded
6/6/03,Hong Kong,SARS,1750,286,1350,Not Recorded
6/6/03,Macau,SARS,1,0,1,Not Recorded
6/6/03,Taiwan,SARS,676,81,257,Not Recorded
6/6/03,Colombia,SARS,1,0,1,Not Recorded
6/6/03,Finland,SARS,1,0,1,Not Recorded
6/6/03,France,SARS,7,0,6,Not Recorded
6/6/03,Germany,SARS,10,0,9,Not Recorded
6/6/03,India,SARS,3,0,3,Not Recorded
6/6/03,Indonesia,SARS,2,0,2,Not Recorded
6/6/03,Italy,SARS,9,0,9,Not Recorded
6/6/03,Kuwait,SARS,1,0,1,Not Recorded
6/6/03,Malaysia,SARS,5,2,3,Not Recorded
6/6/03,Mongolia,SARS,9,0,9,Not Recorded
6/6/03,New Zealand,SARS,1,0,1,Not Recorded
6/6/03,Philippines,SARS,12,2,10,Not Recorded
6/6/03,Ireland,SARS,1,0,1,Not Recorded
6/6/03,South Korea,SARS,3,0,3,Not Recorded
6/6/03,Romania,SARS,1,0,1,Not Recorded
6/6/03,Russia,SARS,1,0,0,Not Recorded
6/6/03,Singapore,SARS,206,31,165,Not Recorded
6/6/03,South Africa,SARS,1,1,0,Not Recorded
6/6/03,Spain,SARS,1,0,1,Not Recorded
6/6/03,Sweden,SARS,3,0,3,Not Recorded
6/6/03,Switzerland,SARS,1,0,1,Not Recorded
6/6/03,Thailand,SARS,8,2,6,Not Recorded
6/6/03,UK,SARS,4,0,4,Not Recorded
6/6/03,US,SARS,68,0,35,Not Recorded
6/6/03,Vietnam,SARS,63,5,58,Not Recorded
6/9/03,Brazil,SARS,2,0,2,Not Recorded
6/9/03,Canada,SARS,229,32,128,Not Recorded
6/9/03,China,SARS,5328,340,4186,Not Recorded
6/9/03,Hong Kong,SARS,1753,288,1365,Not Recorded
6/9/03,Macau,SARS,1,0,1,Not Recorded
6/9/03,Taiwan,SARS,680,81,257,Not Recorded
6/9/03,Colombia,SARS,1,0,1,Not Recorded
6/9/03,Finland,SARS,1,0,1,Not Recorded
6/9/03,France,SARS,7,0,6,Not Recorded
